,date,stock_id,Trading_Volume,Trading_money,open,max,min,close,spread,Trading_turnover
0,2000-09-11,2438,818000,30198400,37.8,37.8,35.5,35.6,0.0,357
1,2000-09-13,2438,1164119,39487434,33.7,34.9,33.2,34.9,-0.7,575
2,2000-09-14,2438,991822,33947239,34.9,34.9,33.5,33.5,-1.4,370
3,2000-09-15,2438,916896,31174493,33.5,35.0,33.0,33.5,0.0,451
4,2000-09-16,2438,1132496,36791931,32.9,33.3,32.0,32.3,-1.2,472
5,2000-09-18,2438,1013000,31874400,32.3,32.5,30.3,30.3,-2.0,416
6,2000-09-19,2438,1180044,35938464,30.0,31.2,29.9,30.3,0.0,507
7,2000-09-20,2438,1065517,32880179,31.3,31.4,30.3,31.0,0.7,446
8,2000-09-21,2438,695100,21850324,31.0,32.2,30.6,31.6,0.6,326
9,2000-09-22,2438,912863,27343332,31.5,31.5,29.4,29.5,-2.1,381
10,2000-09-25,2438,1931000,55656847,29.5,30.3,27.6,29.5,0.0,602
11,2000-09-26,2438,1459368,40463399,28.0,28.4,27.5,27.6,-1.9,459
12,2000-09-27,2438,1152600,31206076,26.0,27.8,26.0,26.5,-1.1,496
13,2000-09-28,2438,1072550,28763458,26.5,27.5,26.5,26.6,0.1,469
14,2000-09-29,2438,979000,24928200,26.6,26.8,24.8,24.8,-1.8,466
15,2000-09-30,2438,1096440,25344321,23.1,23.5,23.1,23.1,-1.7,410
16,2000-10-02,2438,1179000,25681100,22.0,22.8,21.5,21.5,-1.6,432
17,2000-10-03,2438,2973748,59839898,20.0,20.9,20.0,20.9,-0.6,1093
18,2000-10-04,2438,25601,517492,20.2,20.2,20.2,20.2,-0.7,20
19,2000-10-05,2438,216227,4220677,19.5,19.5,19.5,19.5,-0.7,119
20,2000-10-06,2438,2645363,52683740,18.9,20.8,18.9,20.8,1.3,794
21,2000-10-07,2438,2743705,58119485,20.8,21.8,20.6,21.5,0.7,746
22,2000-10-09,2438,947000,19814700,21.5,21.5,20.8,20.8,-0.7,336
23,2000-10-11,2438,260709,5240966,20.1,20.3,20.1,20.1,-0.7,98
24,2000-10-12,2438,1215396,22899556,18.7,19.5,18.7,18.7,-1.4,441
25,2000-10-13,2438,1898300,34334580,17.4,19.8,17.4,19.4,0.7,522
26,2000-10-16,2438,2257000,43691500,20.5,20.5,18.1,18.1,-1.3,495
27,2000-10-17,2438,1326978,24460604,17.6,19.1,17.6,18.6,0.5,489
28,2000-10-18,2438,1952571,34382848,18.1,18.6,17.3,17.3,-1.3,625
29,2000-10-19,2438,1072003,17285343,16.1,16.8,16.1,16.1,-1.2,362
30,2000-10-20,2438,1580534,27059681,17.2,17.2,16.5,17.2,1.1,499
31,2000-10-21,2438,1965019,34964631,17.6,18.1,17.6,17.9,0.7,654
32,2000-10-23,2438,1119000,19745000,17.8,17.9,17.3,17.3,-0.6,361
33,2000-10-24,2438,2504393,45234043,16.9,18.5,16.8,18.4,1.1,801
34,2000-10-25,2438,2576452,49209440,18.1,19.6,18.0,19.6,1.2,971
35,2000-10-26,2438,5205503,105124294,19.4,20.9,19.1,20.2,0.6,1748
36,2000-10-27,2438,2155874,42238563,20.4,20.6,19.5,19.5,-0.7,699
37,2000-10-30,2438,8210,156274,18.9,18.9,18.9,18.9,-0.6,12
38,2000-10-31,2438,97203,1778914,18.3,18.3,18.3,18.3,-0.6,44
39,2000-11-01,2438,157844,2795259,17.7,17.7,17.7,17.7,-0.6,65
40,2000-11-02,2438,2674235,46626236,17.1,18.8,17.1,18.8,1.1,733
41,2000-11-03,2438,1734201,32458554,18.8,19.2,18.2,18.9,0.1,526
42,2000-11-04,2438,916950,16911443,19.0,19.2,18.3,18.3,-0.6,282
43,2000-11-06,2438,1086000,19347000,17.7,18.0,17.7,17.7,-0.6,208
44,2000-11-07,2438,1508956,26838956,17.2,18.7,17.2,18.7,1.0,454
45,2000-11-08,2438,2687000,50083800,17.4,19.5,17.4,18.8,0.1,823
46,2000-11-09,2438,1318000,24119100,18.2,18.6,18.0,18.4,-0.4,473
47,2000-11-10,2438,2998000,57804800,18.4,19.7,18.2,19.4,0.0,915
48,2000-11-13,2438,1112091,20311439,18.8,18.8,18.1,18.1,-1.3,421
49,2000-11-14,2438,1677674,29482932,17.6,18.1,17.1,17.6,-0.5,449
50,2000-11-15,2438,3107701,55159835,18.1,18.3,17.2,17.5,-0.1,669
51,2000-11-16,2438,846140,14254587,17.5,17.5,16.5,16.6,-0.9,335
52,2000-11-17,2438,1789602,27969187,15.6,16.0,15.5,15.8,-0.8,481
53,2000-11-18,2438,1126801,17625262,15.5,16.0,15.1,15.2,-0.6,421
54,2000-11-20,2438,1109000,15811950,14.5,14.8,14.15,14.15,-1.05,192
55,2000-11-21,2438,2948278,40949496,13.7,14.4,13.7,14.1,-0.05,627
56,2000-11-22,2438,2144940,30920873,14.1,14.8,13.8,14.8,0.7,630
57,2000-11-23,2438,732206,10562944,14.6,14.75,14.3,14.4,-0.4,287
58,2000-11-24,2438,1933610,29122796,14.5,15.4,14.45,15.4,1.0,582
59,2000-11-27,2438,3118253,50394964,15.9,16.4,15.5,16.4,1.0,742
60,2000-11-28,2438,2725185,44098933,16.4,16.6,15.9,15.9,-0.5,723
61,2000-11-29,2438,1041377,16163893,15.4,15.8,15.4,15.4,-0.5,377
62,2000-11-30,2438,1674109,25469015,15.9,15.9,14.9,14.9,-0.5,384
63,2000-12-01,2438,784222,11516264,14.5,15.3,14.4,15.1,0.2,286
64,2000-12-02,2438,1307497,19835216,15.3,15.4,14.8,15.2,0.1,378
65,2000-12-04,2438,546000,8111800,14.9,15.0,14.7,15.0,-0.2,168
66,2000-12-05,2438,1251646,18239921,15.0,15.0,14.5,14.55,-0.45,306
67,2000-12-06,2438,1604855,23669107,14.75,15.0,14.3,14.8,0.25,388
68,2000-12-07,2438,566762,8114234,14.3,14.6,14.3,14.3,-0.5,198
69,2000-12-08,2438,786645,10973029,13.9,14.3,13.8,14.05,-0.25,266
70,2000-12-11,2438,820911,11228143,14.0,14.0,13.6,13.95,-0.1,248
71,2000-12-12,2438,991039,13811916,13.7,14.15,13.7,13.7,-0.25,308
72,2000-12-13,2438,814648,11132112,13.6,13.9,13.4,13.7,0.0,293
73,2000-12-14,2438,1044998,13978939,13.6,13.7,13.25,13.7,0.0,253
74,2000-12-15,2438,702341,9478037,13.6,13.7,13.25,13.7,0.0,256
75,2000-12-16,2438,472331,6339338,13.3,13.6,13.3,13.5,-0.2,191
76,2000-12-18,2438,803000,10551000,13.1,13.4,13.05,13.4,-0.1,223
77,2000-12-19,2438,631352,8193079,12.95,13.1,12.95,13.1,-0.3,142
78,2000-12-20,2438,209002,2644255,12.65,12.65,12.65,12.65,-0.45,75
79,2000-12-21,2438,35400,433782,12.25,12.25,12.25,12.25,-0.4,18
80,2000-12-22,2438,168800,2000544,11.85,11.85,11.85,11.85,-0.4,92
