,date,stock_id,Trading_Volume,Trading_money,open,max,min,close,spread,Trading_turnover
0,2000-03-24,2501,3158637,37509430,12.2,12.2,11.75,11.8,-0.35,631
1,2000-03-27,2501,2608397,30796618,11.5,12.0,11.5,11.9,0.1,521
2,2000-03-28,2501,3473970,42334033,11.9,12.4,11.9,12.0,0.1,734
3,2000-03-29,2501,4607704,56785069,12.05,12.5,12.0,12.3,0.3,787
4,2000-03-30,2501,6283528,77864896,12.3,12.65,12.2,12.4,0.1,843
5,2000-03-31,2501,6370259,80957963,12.6,13.0,12.45,12.8,0.4,1090
6,2000-04-01,2501,2607365,32633180,12.8,12.8,12.25,12.65,-0.15,516
7,2000-04-05,2501,5002000,61568800,12.25,12.5,12.2,12.35,-0.3,674
8,2000-04-06,2501,6385412,79724535,12.35,12.7,12.3,12.4,0.05,1102
9,2000-04-07,2501,1915895,23671084,12.55,12.6,12.2,12.2,-0.2,492
10,2000-04-08,2501,2650307,31848970,12.2,12.2,11.85,11.85,-0.35,529
11,2000-04-10,2501,2471000,29609950,11.9,12.2,11.9,12.0,0.15,419
12,2000-04-11,2501,2140047,25731960,11.9,12.2,11.9,11.9,-0.1,521
13,2000-04-12,2501,3942369,47389331,12.1,12.2,11.85,12.0,0.1,732
14,2000-04-13,2501,3152394,37200676,12.0,12.05,11.6,11.6,-0.4,656
15,2000-04-14,2501,2070586,23940460,11.6,11.8,11.3,11.4,-0.2,493
16,2000-04-15,2501,3171117,34437838,11.0,11.1,10.7,10.75,-0.65,712
17,2000-04-17,2501,1941000,20930700,10.8,10.9,10.6,10.7,-0.05,473
18,2000-04-18,2501,3659160,40035493,10.8,11.15,10.8,11.15,0.45,586
19,2000-04-19,2501,2622339,29107205,11.2,11.4,10.8,10.9,-0.25,489
20,2000-04-20,2501,2745260,29609382,10.9,10.9,10.7,10.75,-0.15,481
21,2000-04-21,2501,1461924,15919049,10.9,11.0,10.75,10.8,0.05,311
22,2000-04-24,2501,1646060,17729971,11.0,11.0,10.7,10.7,-0.1,411
23,2000-04-25,2501,2032767,21632550,10.9,10.9,10.5,10.5,-0.2,399
24,2000-04-26,2501,3677212,38131862,10.5,10.6,10.1,10.25,-0.25,728
25,2000-04-27,2501,2557413,25931173,10.2,10.3,10.0,10.05,-0.2,507
26,2000-04-28,2501,2674235,27329549,10.05,10.5,10.05,10.4,0.35,509
27,2000-04-29,2501,2173592,22704580,10.45,10.65,10.2,10.5,0.1,509
28,2000-05-02,2501,1233000,12731300,10.5,10.6,10.2,10.2,-0.3,310
29,2000-05-03,2501,1308595,13236523,10.1,10.25,10.05,10.05,-0.15,350
30,2000-05-04,2501,2559805,26766477,10.1,10.7,10.1,10.55,0.5,505
31,2000-05-05,2501,1726664,18196013,10.6,10.65,10.4,10.6,0.05,353
32,2000-05-06,2501,3935243,42675018,10.6,11.0,10.6,10.85,0.25,726
33,2000-05-08,2501,1510000,16218950,10.95,10.95,10.5,10.85,0.0,297
