,date,stock_id,Trading_Volume,Trading_money,open,max,min,close,spread,Trading_turnover
0,2004-03-17,6605,4000,368000,92.0,92.0,92.0,92.0,0.0,4
1,2004-03-18,6605,28000,2744000,98.0,98.0,98.0,98.0,6.0,28
2,2004-03-19,6605,5848000,605952500,104.5,104.5,100.0,104.0,6.0,5368
3,2004-03-22,6605,291600,28289085,97.0,97.0,97.0,97.0,-7.0,194
4,2004-03-23,6605,2683112,261183310,90.5,103.5,90.5,103.5,6.5,1627
5,2004-03-24,6605,2067940,216532257,103.5,107.5,102.0,105.5,2.0,1235
6,2004-03-25,6605,868746,90745265,104.0,106.0,103.5,103.5,-2.0,548
7,2004-03-26,6605,743200,76094575,104.5,104.5,101.0,101.0,-2.5,348
8,2004-03-29,6605,1125000,118254000,104.5,106.0,104.0,106.0,5.0,595
9,2004-03-30,6605,751100,79753485,106.5,108.0,105.0,106.5,0.5,452
10,2004-03-31,6605,1353010,148343017,107.0,113.5,106.0,113.0,6.5,740
11,2004-04-01,6605,346005,38290419,112.0,112.0,110.0,110.5,-2.5,225
12,2004-04-02,6605,660101,71866602,110.5,112.0,107.0,107.5,-3.0,320
13,2004-04-05,6605,488500,53534979,108.0,111.0,108.0,109.5,2.0,219
14,2004-04-06,6605,492015,53074633,110.0,110.0,106.5,106.5,-3.0,196
15,2004-04-07,6605,187010,20081059,107.0,108.0,106.5,108.0,1.5,139
16,2004-04-08,6605,161288,17217447,108.0,108.0,106.5,106.5,-1.5,99
17,2004-04-09,6605,138050,14735798,106.5,107.0,106.0,106.5,0.0,83
18,2004-04-12,6605,192201,20547796,107.5,109.0,106.0,107.0,0.5,133
19,2004-04-13,6605,231310,24400002,108.0,108.0,105.0,105.0,-2.0,122
20,2004-04-14,6605,415614,43270642,105.0,105.0,103.0,104.0,-1.0,185
21,2004-04-15,6605,218579,22521413,103.5,104.0,102.5,102.5,-1.5,121
22,2004-04-16,6605,305505,30985999,102.5,102.5,100.5,101.0,-1.5,176
23,2004-04-19,6605,507210,52217602,103.0,104.0,102.0,103.0,2.0,201
24,2004-04-20,6605,312000,32176000,103.0,104.0,102.5,102.5,-0.5,159
25,2004-04-21,6605,530533,54776853,102.5,104.5,102.0,104.5,2.0,179
26,2004-04-22,6605,456002,47612176,105.0,105.0,104.0,104.0,-0.5,181
27,2004-04-23,6605,563000,59033000,104.5,106.0,104.0,105.0,1.0,205
28,2004-04-26,6605,155274,16207124,105.0,105.0,104.0,104.0,-1.0,74
29,2004-04-27,6605,197033,20339914,103.5,103.5,103.0,103.5,-0.5,95
30,2004-04-28,6605,197000,20325500,104.5,104.5,103.0,103.0,-0.5,106
31,2004-04-29,6605,317310,32817268,103.0,104.5,102.5,103.0,0.0,148
32,2004-04-30,6605,631700,63799734,103.0,103.0,99.0,100.5,-2.5,220
33,2004-05-03,6605,167020,16719499,100.5,100.5,100.0,100.0,-0.5,58
34,2004-05-04,6605,328300,33300350,101.0,102.5,100.0,102.5,2.5,111
35,2004-05-05,6605,253710,25800905,102.0,103.0,100.5,101.0,-1.5,118
36,2004-05-06,6605,197370,20176680,101.0,104.0,101.0,104.0,3.0,106
37,2004-05-07,6605,59000,6096000,102.0,104.0,102.0,104.0,0.0,37
38,2004-05-10,6605,56000,5744500,101.5,103.0,101.5,102.0,-2.0,27
39,2004-05-11,6605,408557,41154528,102.0,103.0,99.5,100.5,-1.5,157
40,2004-05-12,6605,439703,44505290,100.5,102.5,100.5,102.5,2.0,150
41,2004-05-13,6605,392000,39344500,101.5,101.5,100.0,101.0,-1.5,117
42,2004-05-14,6605,63000,6304000,101.0,101.0,99.5,100.0,-1.0,37
43,2004-05-17,6605,143360,14043819,100.0,100.0,97.0,98.0,-2.0,108
44,2004-05-18,6605,128000,12593000,98.0,99.0,98.0,98.5,0.5,78
45,2004-05-19,6605,118277,11820146,99.0,100.5,99.0,100.0,1.5,61
46,2004-05-20,6605,250000,24950500,100.0,100.0,99.5,100.0,0.0,113
47,2004-05-21,6605,45000,4535500,100.5,101.0,100.0,100.5,0.5,24
48,2004-05-24,6605,58000,5844000,100.5,101.0,100.0,100.0,-0.5,33
49,2004-05-25,6605,89000,8939500,100.0,101.5,99.5,101.5,1.5,42
50,2004-05-26,6605,178000,18293000,102.0,103.5,102.0,103.0,1.5,69
51,2004-05-27,6605,91344,9441751,104.0,104.0,103.0,103.5,0.5,45
52,2004-05-28,6605,211426,21965368,103.5,104.5,103.5,104.0,0.5,83
53,2004-05-31,6605,304110,31941382,103.5,106.0,103.5,105.0,1.0,119
54,2004-06-01,6605,67000,6991000,105.0,105.0,103.5,104.0,-1.0,38
55,2004-06-02,6605,25010,2572534,103.5,103.5,102.5,102.5,-1.5,22
56,2004-06-03,6605,35278,3601845,102.5,102.5,101.5,101.5,-1.0,29
57,2004-06-04,6605,36619,3710510,100.5,102.0,100.5,102.0,0.5,27
58,2004-06-07,6605,52325,5368484,102.0,103.0,102.0,102.5,0.5,23
59,2004-06-08,6605,71000,7283500,102.5,103.0,102.5,102.5,0.0,48
60,2004-06-09,6605,76400,7850792,102.5,103.5,102.5,103.0,0.5,45
61,2004-06-10,6605,73000,7510500,103.0,103.0,102.5,102.5,-0.5,40
62,2004-06-11,6605,23001,2329101,102.0,102.0,100.5,100.5,-2.0,19
63,2004-06-14,6605,118736,11985092,101.0,102.0,100.0,100.5,0.0,84
64,2004-06-15,6605,168000,16776500,100.0,100.0,98.5,99.5,-1.0,104
65,2004-06-16,6605,396000,39466500,100.0,100.0,99.0,99.5,0.0,207
66,2004-06-17,6605,165000,14427000,87.0,88.0,87.0,87.0,0.0,102
67,2004-06-18,6605,93000,8092000,88.0,88.0,86.5,87.0,0.0,76
68,2004-06-21,6605,62000,5329500,87.0,87.0,85.5,85.5,-1.5,54
69,2004-06-23,6605,140000,11944500,85.5,86.0,85.0,85.0,-0.5,73
70,2004-06-24,6605,125000,10597500,85.5,85.5,84.0,85.5,0.5,46
71,2004-06-25,6605,230000,20047500,85.5,88.0,85.5,87.5,2.0,106
72,2004-06-28,6605,107000,9236000,87.0,87.0,85.5,85.5,-2.0,61
73,2004-06-29,6605,208100,17835506,85.5,86.0,85.5,85.5,0.0,66
74,2004-06-30,6605,526002,45308170,85.5,87.0,85.5,87.0,1.5,140
75,2004-07-01,6605,424362,37092834,87.0,87.5,86.5,87.5,0.5,167
76,2004-07-02,6605,740050,65062353,87.0,90.0,87.0,89.0,1.5,149
77,2004-07-05,6605,142101,12442942,88.5,88.5,86.5,88.0,-1.0,52
78,2004-07-06,6605,142709,12643579,88.0,89.5,88.0,89.5,1.5,62
79,2004-07-07,6605,623020,56061281,89.0,90.5,89.0,90.0,0.5,70
80,2004-07-08,6605,417050,38390977,91.0,92.5,91.0,91.5,1.5,174
81,2004-07-09,6605,58000,5249000,91.5,91.5,89.0,90.0,-1.5,30
82,2004-07-12,6605,321519,27835475,88.0,88.0,86.0,86.0,-4.0,225
83,2004-07-13,6605,220000,18814500,85.0,86.0,85.0,86.0,0.0,115
84,2004-07-14,6605,207274,17527444,86.0,86.0,83.5,83.5,-2.5,147
85,2004-07-15,6605,180350,14774576,83.0,83.5,80.5,82.0,-1.5,117
86,2004-07-16,6605,120113,9797306,82.0,82.0,80.5,82.0,0.0,84
87,2004-07-19,6605,132000,10932500,83.5,83.5,82.5,82.5,0.5,94
88,2004-07-20,6605,133052,10848768,82.5,83.0,80.0,82.0,-0.5,76
89,2004-07-21,6605,207074,16994536,81.0,82.5,81.0,82.0,0.0,99
90,2004-07-22,6605,36051,2936159,82.0,82.0,81.0,82.0,0.0,23
91,2004-07-23,6605,39323,3224353,82.0,82.5,81.5,82.0,0.0,26
92,2004-07-26,6605,90000,7245000,78.0,81.5,78.0,80.0,-2.0,53
93,2004-07-27,6605,51126,4089029,80.0,81.0,79.0,80.0,0.0,35
94,2004-07-28,6605,273329,21936688,80.5,81.5,80.0,80.0,0.0,106
95,2004-07-29,6605,44045,3525082,80.0,80.5,80.0,80.0,0.0,27
96,2004-07-30,6605,133000,10686500,82.0,82.0,80.0,80.0,0.0,71
97,2004-08-02,6605,206729,16816527,80.5,82.0,80.0,82.0,2.0,99
98,2004-08-03,6605,102080,8406025,83.0,83.0,81.5,82.5,0.5,59
99,2004-08-04,6605,33050,2709103,82.5,82.5,81.5,82.0,-0.5,24
100,2004-08-05,6605,207550,17177872,82.0,83.5,81.5,83.0,1.0,87
101,2004-08-06,6605,198338,16618411,83.0,84.5,83.0,84.0,1.0,102
102,2004-08-09,6605,41143,3434450,84.0,84.0,83.0,83.5,-0.5,32
103,2004-08-10,6605,158212,13302612,84.5,84.5,84.0,84.5,1.0,80
104,2004-08-11,6605,37482,3161520,84.5,84.5,84.0,84.0,-0.5,26
105,2004-08-12,6605,79000,6575500,84.0,84.0,82.0,83.0,-1.0,19
106,2004-08-13,6605,37473,3107558,82.5,83.5,82.5,83.5,0.5,22
107,2004-08-16,6605,81000,6732000,83.0,83.5,83.0,83.0,-0.5,41
108,2004-08-17,6605,96000,8052000,83.5,84.0,83.5,84.0,1.0,44
109,2004-08-18,6605,219736,18724514,85.0,86.5,84.0,86.0,2.0,112
110,2004-08-19,6605,115522,9928665,86.0,87.0,85.0,86.0,0.0,58
111,2004-08-20,6605,128046,11022435,86.0,86.5,85.5,86.5,0.5,56
112,2004-08-23,6605,42000,3609000,86.5,86.5,85.5,86.0,-0.5,24
113,2004-08-26,6605,206030,17942067,86.0,87.5,86.0,87.5,1.5,100
114,2004-08-27,6605,318110,27966076,87.5,89.0,87.0,88.5,1.0,205
115,2004-08-30,6605,254077,22838926,89.0,90.0,89.0,90.0,1.5,142
116,2004-08-31,6605,293186,26069155,89.5,90.0,87.0,89.0,-1.0,130
117,2004-09-01,6605,94101,8293991,89.0,89.0,87.5,88.5,-0.5,50
118,2004-09-02,6605,193000,17096500,88.5,89.0,88.5,88.5,0.0,95
119,2004-09-03,6605,219690,19631254,89.0,89.5,89.0,89.0,0.5,99
120,2004-09-06,6605,120866,10804180,88.5,90.0,88.5,89.5,0.5,58
121,2004-09-07,6605,231753,20850603,89.5,90.5,89.0,90.0,0.5,99
122,2004-09-08,6605,203074,18356772,90.0,91.0,90.0,91.0,1.0,75
123,2004-09-09,6605,106524,9599942,91.0,91.0,90.0,90.0,-1.0,38
124,2004-09-10,6605,107116,9639484,90.0,90.0,90.0,90.0,0.0,44
125,2004-09-13,6605,107000,9664500,91.0,91.0,90.0,90.5,0.5,38
126,2004-09-14,6605,139800,12539532,91.0,91.0,88.5,89.5,-1.0,73
127,2004-09-15,6605,168600,15116929,88.5,90.0,88.5,90.0,0.5,115
128,2004-09-16,6605,158900,14335094,89.5,91.0,89.5,90.5,0.5,90
129,2004-09-17,6605,164032,14862381,90.5,91.0,90.0,91.0,0.5,87
130,2004-09-20,6605,174900,15978985,91.0,92.0,90.5,92.0,1.0,105
131,2004-09-21,6605,410973,38025066,91.5,93.0,91.5,93.0,1.0,140
132,2004-09-22,6605,375101,34886344,93.0,93.5,92.5,93.5,0.5,120
133,2004-09-23,6605,1802700,168994121,93.0,94.0,93.0,94.0,0.5,160
134,2004-09-24,6605,228203,21362986,94.0,94.0,93.5,93.5,-0.5,96
135,2004-09-27,6605,200020,18610360,93.5,93.5,92.5,93.0,-0.5,71
136,2004-09-29,6605,706160,66511357,93.0,95.0,93.0,94.5,1.5,215
137,2004-09-30,6605,364010,34644940,94.5,96.0,93.0,95.5,1.0,141
138,2004-10-01,6605,146333,13941657,94.5,95.5,94.5,95.5,0.0,73
