,date,stock_id,Trading_Volume,Trading_money,open,max,min,close,spread,Trading_turnover
0,2004-11-08,6239,1610000,110336500,69.0,69.0,68.0,68.5,0.0,575
1,2004-11-09,6239,1448099,99035542,68.5,69.5,68.0,68.5,0.0,444
2,2004-11-10,6239,1646306,112641486,69.0,69.0,68.0,68.5,0.0,458
3,2004-11-11,6239,1028290,69788801,68.5,68.5,67.5,67.5,-1.0,305
4,2004-11-12,6239,1476519,100098809,68.0,68.5,67.0,68.0,0.5,524
5,2004-11-15,6239,1821464,124935480,69.0,69.5,68.0,68.0,0.0,563
6,2004-11-16,6239,4260959,297054178,68.0,70.5,68.0,69.5,1.5,1259
7,2004-11-17,6239,5794590,411011673,70.0,71.5,69.5,71.0,1.5,1586
8,2004-11-18,6239,7212247,525089055,71.5,74.0,71.5,73.0,2.0,2074
9,2004-11-19,6239,8433050,630388211,73.5,76.0,73.5,74.5,1.5,2514
10,2004-11-22,6239,9760961,727422068,74.5,76.0,73.0,74.0,-0.5,2038
11,2004-11-23,6239,6515566,473805938,74.5,74.5,71.5,72.0,-2.0,1540
12,2004-11-24,6239,7511291,537571122,72.5,74.0,68.5,70.5,-1.5,1826
13,2004-11-25,6239,9354905,635238304,70.0,70.5,66.5,67.0,-3.5,2150
14,2004-11-26,6239,8005211,530099880,67.5,68.5,65.0,65.0,-2.0,1972
15,2004-11-29,6239,5710600,373795806,66.5,66.5,64.0,66.0,1.0,1491
16,2004-11-30,6239,4485350,293617483,66.0,66.5,64.5,65.0,-1.0,1010
17,2004-12-01,6239,2806527,184985917,64.5,66.5,64.5,66.0,1.0,832
18,2004-12-02,6239,3841876,256515196,67.0,67.5,66.0,66.5,0.5,857
19,2004-12-03,6239,4245179,276564842,66.5,67.0,64.0,65.0,-1.5,1106
20,2004-12-06,6239,4336219,287797830,65.0,67.5,65.0,67.0,2.0,1250
21,2004-12-07,6239,2227609,149277253,67.0,67.5,66.5,67.0,0.0,694
22,2004-12-08,6239,1907917,125966784,67.0,67.0,65.5,66.0,-1.0,573
